POP N MAF Chrom NS SS pNpS private TH.pNpS TH.private Status
US_Vir_Cha_1_2017-10-26 4995 0 genomewide 52410 133767 0.391800668326269 3.698535492562 Keep Keep Keep
US_Vir_Cha_1_2017-11-09 8152 0 genomewide 54875 137744 0.398383958647927 3.91126417099837 Keep Keep Keep
US_Vir_Cha_1_2017-11-24 3450 0 genomewide 47293 125856 0.375770722095093 3.53781909507327 Keep Keep Keep
US_Vir_Cha_1_2017-12-07 5492 0 genomewide 52408 133241 0.393332382675002 3.73973052856472 Keep Keep Keep
US_Vir_Cha_1_2018-06-28 3133 0 genomewide 36791 113299 0.324724843114238 3.49596039488171 Keep Keep Keep
US_Vir_Cha_1_2018-07-05 5275 0 genomewide 42707 126136 0.338578994101605 3.72222246396973 Keep Keep Keep
US_Vir_Cha_1_2018-07-12 7150 0 genomewide 61720 145960 0.422855576870375 3.85430604180108 Keep Keep Keep
US_Vir_Cha_1_2018-07-26 6339 0 genomewide 56471 139190 0.40571161721388 3.80202075177198 Keep Keep Keep
US_Vir_Cha_1_2018-08-09 6278 0 genomewide 56523 138332 0.408603938351213 3.79782131136402 Keep Keep Keep
US_Vir_Cha_1_2018-08-23 12656 0 genomewide 59450 142270 0.417867435158501 4.1022964661536 Keep Keep Keep
US_Vir_Cha_1_2018-09-06 6703 0 genomewide 58652 143339 0.409183822965139 3.82626921939373 Keep Keep Keep
US_Vir_Cha_1_2018-09-20 8911 0 genomewide 56498 138669 0.407430644195891 3.94992644366791 Keep Keep Keep
US_Vir_Cha_1_2018-10-04 6064 0 genomewide 59119 166381 0.355323023662558 3.782759192624 Keep Keep Keep
US_Vir_Cha_1_2018-10-18 6565 0 genomewide 61838 172762 0.357937509406004 3.8172347304255 Keep Keep Keep
US_Vir_Cha_1_2018-10-25 5452 0 genomewide 59992 170848 0.351142536055441 3.73655584716264 Keep Keep Keep
US_Vir_Cha_1_2018-11-01 5744 0 genomewide 56168 142145 0.395145801822083 3.75921443123424 Keep Keep Keep
US_Vir_Cha_1_2018-11-29 3456 0 genomewide 45211 138864 0.325577543495794 3.53857373380686 Keep Keep Keep
US_Vir_Cha_1_2019-06-18 8176 0 genomewide 53285 147537 0.361163640307177 3.91254088279064 Keep Keep Keep
US_Vir_Cha_1_2019-08-14 15849 0 genomewide 51305 151913 0.337726198547853 4.2000018654066 Keep Keep Keep
US_Vir_Cha_1_2019-09-06 2761 0 genomewide 38755 125307 0.309280407319623 3.44106640663926 Keep Keep Keep
US_Vir_Cha_1_2020-07-03 4985 0 genomewide 38924 121961 0.319151204073433 3.69766516264767 Keep Keep Keep
US_Vir_Cha_1_2020-08-21 3814 0 genomewide 13581 45815 0.296431299792644 3.58138068870999 Keep Keep Keep
US_Vir_Cha_1_2020-09-30 3665 0 genomewide 7283 26161 0.278391498795918 3.56407397897715 Keep Keep Keep
US_Vir_Cha_1_2021-10-15 12159 0 genomewide 38043 126180 0.301497860199715 4.08489785846136 Keep Keep Keep
US_Was_Tac_1_2014-07-15 40362 0 genomewide 76020 189306 0.401572057937942 4.60597267806645 Keep Keep Keep
US_Wis_Cro_1_2012-06-10 3952 0 genomewide 34008 109075 0.311785468714187 3.59681693591559 Keep Keep Keep
US_Wis_Cro_1_2012-09-11 7348 0 genomewide 50872 153385 0.331662157316556 3.86616914763377 Keep Keep Keep
US_Wis_Cro_1_2012-10-20 6811 0 genomewide 49577 150726 0.32892135398007 3.83321088028261 Keep Keep Keep
US_Wis_Cro_1_2013-07-02 109486 0 genomewide 83607 211782 0.394778593081565 5.03935858939108 Keep Exclude Exclude
US_Wis_Cro_1_2013-09-22 13564 0 genomewide 57551 165159 0.348458152447036 4.13238778110605 Keep Keep Keep
US_Wis_Cro_1_2014-06-25 48131 0 genomewide 68186 183971 0.370634502176974 4.68242488494705 Keep Keep Keep
US_Wis_Cro_1_2014-09-18 34866 0 genomewide 72100 185246 0.389212182719195 4.54240212582242 Keep Keep Keep
